"latitude","longitude","time"
"9.0428306","38.7662961","1589776423144"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.0428306","38.7662961","1589776442052"
"9.044728","38.7638513","1589814141125"
"9.044728","38.7638513","1589814141125"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0442785","38.7646895","1589814218874"
"9.0459245","38.7625938","1589815468208"
"9.0501395","38.7620793","1589815468294"
"9.0502702","38.7620297","1589815469178"
